CustomerID,Recency,Monetary,Frequency,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,CustomerID
14434.0,22,44.92,8,High,Low,Low,"High, Low, Low",14434
14436.0,99,6.5600000000000005,8,Low,Low,Low,"Low, Low, Low",14436
14437.0,366,5.25,5,Low,Low,Low,"Low, Low, Low",14437
14438.0,306,14.35,9,Low,Low,Low,"Low, Low, Low",14438
14439.0,320,108.8,20,Low,Low,High,"Low, Low, High",14439
14440.0,8,144.83,43,High,High,High,"High, High, High",14440
14441.0,1,147.65,39,High,High,High,"High, High, High",14441
14442.0,205,118.63,37,Low,High,High,"Low, High, High",14442
14443.0,54,199.85,91,Low,High,High,"Low, High, High",14443
14446.0,1,483.1,283,High,High,High,"High, High, High",14446
14447.0,19,172.41,69,High,High,High,"High, High, High",14447
14448.0,9,39.45,18,High,Low,Low,"High, Low, Low",14448
14449.0,19,394.41,255,High,High,High,"High, High, High",14449
14450.0,181,111.62,40,Low,High,High,"Low, High, High",14450
14451.0,60,206.18,108,Low,High,High,"Low, High, High",14451
14452.0,11,126.37,55,High,High,High,"High, High, High",14452
14453.0,190,73.15,21,Low,Low,Low,"Low, Low, Low",14453
14456.0,5,1490.56,933,High,High,High,"High, High, High",14456
14457.0,311,3.77,3,Low,Low,Low,"Low, Low, Low",14457
14459.0,155,74.29,30,Low,Low,Low,"Low, Low, Low",14459
14460.0,110,6.25,5,Low,Low,Low,"Low, Low, Low",14460
14461.0,148,419.15000000000003,155,Low,High,High,"Low, High, High",14461
14462.0,66,488.71000000000004,220,Low,High,High,"Low, High, High",14462
14463.0,205,1.65,1,Low,Low,Low,"Low, Low, Low",14463
14465.0,247,270.92,119,Low,High,High,"Low, High, High",14465
14466.0,29,148.6,59,High,High,High,"High, High, High",14466
14467.0,18,182.02,84,High,High,High,"High, High, High",14467
14470.0,12,105.62,33,High,Low,High,"High, Low, High",14470
14472.0,104,528.46,259,Low,High,High,"Low, High, High",14472
14473.0,74,11.24,4,Low,Low,Low,"Low, Low, Low",14473
14474.0,46,43.76,14,High,Low,Low,"High, Low, Low",14474
14475.0,72,76.17,35,Low,Low,Low,"Low, Low, Low",14475
14476.0,257,52.2,18,Low,Low,Low,"Low, Low, Low",14476
14477.0,51,4.16,2,High,Low,Low,"High, Low, Low",14477
14479.0,254,40.5,14,Low,Low,Low,"Low, Low, Low",14479
14480.0,11,30.77,12,High,Low,Low,"High, Low, Low",14480
14481.0,165,49.870000000000005,27,Low,Low,Low,"Low, Low, Low",14481
14482.0,18,250.53,123,High,High,High,"High, High, High",14482
14483.0,282,16.67,9,Low,Low,Low,"Low, Low, Low",14483
14484.0,50,28.92,13,High,Low,Low,"High, Low, Low",14484
14485.0,39,107.65,45,High,High,High,"High, High, High",14485
14487.0,27,216.69,132,High,High,High,"High, High, High",14487
14488.0,68,66.4,41,Low,High,Low,"Low, High, Low",14488
14489.0,207,52.480000000000004,29,Low,Low,Low,"Low, Low, Low",14489
14491.0,175,26.77,12,Low,Low,Low,"Low, Low, Low",14491
14493.0,7,239.13,107,High,High,High,"High, High, High",14493
14494.0,26,11.629999999999999,7,High,Low,Low,"High, Low, Low",14494
14495.0,51,12.05,6,High,Low,Low,"High, Low, Low",14495
14496.0,312,35.54,12,Low,Low,Low,"Low, Low, Low",14496
14497.0,309,53.58,21,Low,Low,Low,"Low, Low, Low",14497
14498.0,43,355.67,178,High,High,High,"High, High, High",14498
14499.0,26,340.55,189,High,High,High,"High, High, High",14499
14500.0,88,16.75,4,Low,Low,Low,"Low, Low, Low",14500
14501.0,184,21.75,10,Low,Low,Low,"Low, Low, Low",14501
14502.0,20,1147.73,590,High,High,High,"High, High, High",14502
14503.0,3,289.15,145,High,High,High,"High, High, High",14503
14504.0,47,240.05,93,High,High,High,"High, High, High",14504
14505.0,17,1753.31,740,High,High,High,"High, High, High",14505
14506.0,17,614.01,263,High,High,High,"High, High, High",14506
14507.0,40,192.49,86,High,High,High,"High, High, High",14507
14508.0,22,115.64,49,High,High,High,"High, High, High",14508
14511.0,11,116.42,63,High,High,High,"High, High, High",14511
14512.0,188,36.27,19,Low,Low,Low,"Low, Low, Low",14512
14513.0,207,25.35,9,Low,Low,Low,"Low, Low, Low",14513
14514.0,61,139.43,61,Low,High,High,"Low, High, High",14514
14515.0,18,189.38,84,High,High,High,"High, High, High",14515
14517.0,33,35.0,11,High,Low,Low,"High, Low, Low",14517
14518.0,64,17.36,12,Low,Low,Low,"Low, Low, Low",14518
14520.0,2,0.85,1,High,Low,Low,"High, Low, Low",14520
14522.0,72,32.75,9,Low,Low,Low,"Low, Low, Low",14522
14523.0,108,19.2,9,Low,Low,Low,"Low, Low, Low",14523
14524.0,32,462.41,177,High,High,High,"High, High, High",14524
14525.0,20,601.67,241,High,High,High,"High, High, High",14525
14527.0,3,2054.75,666,High,High,High,"High, High, High",14527
14528.0,37,23.7,14,High,Low,Low,"High, Low, Low",14528
14529.0,60,415.16,226,Low,High,High,"Low, High, High",14529
14530.0,26,506.85,172,High,High,High,"High, High, High",14530
14532.0,236,40.85,25,Low,Low,Low,"Low, Low, Low",14532
14533.0,25,65.01,35,High,Low,Low,"High, Low, Low",14533
14534.0,3,1170.72,459,High,High,High,"High, High, High",14534
14535.0,60,671.75,308,Low,High,High,"Low, High, High",14535
14536.0,260,43.6,14,Low,Low,Low,"Low, Low, Low",14536
14537.0,58,29.630000000000003,10,Low,Low,Low,"Low, Low, Low",14537
14538.0,65,44.61,17,Low,Low,Low,"Low, Low, Low",14538
14539.0,16,57.61,30,High,Low,Low,"High, Low, Low",14539
14540.0,10,214.33,68,High,High,High,"High, High, High",14540
14541.0,59,253.16,108,Low,High,High,"Low, High, High",14541
14542.0,186,27.05,5,Low,Low,Low,"Low, Low, Low",14542
14543.0,29,156.19,44,High,High,High,"High, High, High",14543
14544.0,24,182.99,90,High,High,High,"High, High, High",14544
14546.0,5,878.62,378,High,High,High,"High, High, High",14546
14547.0,4,732.02,328,High,High,High,"High, High, High",14547
14549.0,311,131.49,50,Low,High,High,"Low, High, High",14549
14550.0,11,84.86,45,High,High,High,"High, High, High",14550
14551.0,18,21.77,8,High,Low,Low,"High, Low, Low",14551
14552.0,152,100.81,57,Low,High,High,"Low, High, High",14552
14553.0,19,186.98,105,High,High,High,"High, High, High",14553
14554.0,10,388.37,191,High,High,High,"High, High, High",14554
14555.0,57,61.54,20,Low,Low,Low,"Low, Low, Low",14555
14557.0,85,13.96,9,Low,Low,Low,"Low, Low, Low",14557
14560.0,17,64.54,33,High,Low,Low,"High, Low, Low",14560
14561.0,76,107.4,62,Low,High,High,"Low, High, High",14561
14562.0,4,948.97,373,High,High,High,"High, High, High",14562
14565.0,96,281.26,110,Low,High,High,"Low, High, High",14565
14567.0,57,99.79,31,Low,Low,High,"Low, Low, High",14567
14569.0,1,19.59,9,High,Low,Low,"High, Low, Low",14569
14570.0,281,69.94,26,Low,Low,Low,"Low, Low, Low",14570
14572.0,3,608.4,249,High,High,High,"High, High, High",14572
14573.0,180,448.40000000000003,181,Low,High,High,"Low, High, High",14573
14576.0,372,2.95,1,Low,Low,Low,"Low, Low, Low",14576
14577.0,13,325.13,123,High,High,High,"High, High, High",14577
14578.0,3,57.730000000000004,21,High,Low,Low,"High, Low, Low",14578
14581.0,17,18.18,14,High,Low,Low,"High, Low, Low",14581
14582.0,41,10.39,5,High,Low,Low,"High, Low, Low",14582
14583.0,6,524.02,313,High,High,High,"High, High, High",14583
14584.0,169,263.71,92,Low,High,High,"Low, High, High",14584
14585.0,50,49.2,28,High,Low,Low,"High, Low, Low",14585
14586.0,277,12.35,16,Low,Low,Low,"Low, Low, Low",14586
14587.0,19,677.84,357,High,High,High,"High, High, High",14587
14591.0,15,357.2,162,High,High,High,"High, High, High",14591
14592.0,35,293.67,160,High,High,High,"High, High, High",14592
14593.0,22,238.75,145,High,High,High,"High, High, High",14593
14594.0,7,95.96000000000001,43,High,High,High,"High, High, High",14594
14595.0,20,217.64000000000001,92,High,High,High,"High, High, High",14595
14597.0,11,66.04,46,High,High,Low,"High, High, Low",14597
14598.0,44,76.08,50,High,High,Low,"High, High, Low",14598
14600.0,306,42.77,15,Low,Low,Low,"Low, Low, Low",14600
14601.0,11,8.79,6,High,Low,Low,"High, Low, Low",14601
14606.0,1,5024.79,2446,High,High,High,"High, High, High",14606
14607.0,19,44.27,9,High,Low,Low,"High, Low, Low",14607
14608.0,4,68.5,16,High,Low,Low,"High, Low, Low",14608
14616.0,285,0.42,1,Low,Low,Low,"Low, Low, Low",14616
14618.0,9,35.69,12,High,Low,Low,"High, Low, Low",14618
14619.0,246,28.77,13,Low,Low,Low,"Low, Low, Low",14619
14620.0,206,55.29,21,Low,Low,Low,"Low, Low, Low",14620
14621.0,1,174.89000000000001,82,High,High,High,"High, High, High",14621
14622.0,185,51.56,19,Low,Low,Low,"Low, Low, Low",14622
14623.0,32,318.25,124,High,High,High,"High, High, High",14623
14624.0,57,26.92,13,Low,Low,Low,"Low, Low, Low",14624
14625.0,196,129.19,40,Low,High,High,"Low, High, High",14625
14626.0,24,230.78,104,High,High,High,"High, High, High",14626
14628.0,91,43.54,17,Low,Low,Low,"Low, Low, Low",14628
14629.0,4,295.55,126,High,High,High,"High, High, High",14629
14631.0,51,76.78,35,High,Low,Low,"High, Low, Low",14631
14632.0,263,11.98,6,Low,Low,Low,"Low, Low, Low",14632
14633.0,266,53.300000000000004,14,Low,Low,Low,"Low, Low, Low",14633
14636.0,36,85.07000000000001,28,High,Low,High,"High, Low, High",14636
14638.0,51,20.8,11,High,Low,Low,"High, Low, Low",14638
14639.0,52,319.16,125,Low,High,High,"Low, High, High",14639
14640.0,24,261.35,90,High,High,High,"High, High, High",14640
14641.0,22,9.030000000000001,7,High,Low,Low,"High, Low, Low",14641
14642.0,59,4.95,1,Low,Low,Low,"Low, Low, Low",14642
14643.0,170,32.4,18,Low,Low,Low,"Low, Low, Low",14643
14644.0,68,46.84,20,Low,Low,Low,"Low, Low, Low",14644
14645.0,157,47.07,26,Low,Low,Low,"Low, Low, Low",14645
14646.0,2,1001.3100000000001,394,High,High,High,"High, High, High",14646
14647.0,201,71.16,30,Low,Low,Low,"Low, Low, Low",14647
14649.0,5,379.07,181,High,High,High,"High, High, High",14649
14651.0,67,202.03,94,Low,High,High,"Low, High, High",14651
14652.0,77,66.7,27,Low,Low,Low,"Low, Low, Low",14652
14653.0,1,490.25,209,High,High,High,"High, High, High",14653
14655.0,8,96.69,36,High,High,High,"High, High, High",14655
14656.0,169,171.38,75,Low,High,High,"Low, High, High",14656
14657.0,18,231.42000000000002,115,High,High,High,"High, High, High",14657
14658.0,5,61.31,21,High,Low,Low,"High, Low, Low",14658
14659.0,9,569.39,233,High,High,High,"High, High, High",14659
14660.0,87,41.26,27,Low,Low,Low,"Low, Low, Low",14660
14661.0,27,4.65,3,High,Low,Low,"High, Low, Low",14661
14662.0,29,307.55,155,High,High,High,"High, High, High",14662
14664.0,20,156.49,95,High,High,High,"High, High, High",14664
14665.0,61,186.05,73,Low,High,High,"Low, High, High",14665
14666.0,24,16.05,13,High,Low,Low,"High, Low, Low",14666
14667.0,11,1098.64,465,High,High,High,"High, High, High",14667
14669.0,242,350.78000000000003,158,Low,High,High,"Low, High, High",14669
14670.0,280,207.54,131,Low,High,High,"Low, High, High",14670
14672.0,235,109.13,51,Low,High,High,"Low, High, High",14672
14673.0,3,167.21,67,High,High,High,"High, High, High",14673
14675.0,16,177.25,95,High,High,High,"High, High, High",14675
14676.0,31,33.83,13,High,Low,Low,"High, Low, Low",14676
14680.0,25,280.6,111,High,High,High,"High, High, High",14680
14681.0,71,11.25,3,Low,Low,Low,"Low, Low, Low",14681
14684.0,26,653.9,415,High,High,High,"High, High, High",14684
14687.0,107,26.39,10,Low,Low,Low,"Low, Low, Low",14687
14688.0,8,524.9,292,High,High,High,"High, High, High",14688
14689.0,209,20.4,12,Low,Low,Low,"Low, Low, Low",14689
14690.0,44,119.12,47,High,High,High,"High, High, High",14690
14691.0,31,221.73,67,High,High,High,"High, High, High",14691
14692.0,137,182.9,66,Low,High,High,"Low, High, High",14692
14693.0,265,15.05,7,Low,Low,Low,"Low, Low, Low",14693
14696.0,4,247.46,113,High,High,High,"High, High, High",14696
14697.0,218,44.78,16,Low,Low,Low,"Low, Low, Low",14697
14698.0,2,450.72,195,High,High,High,"High, High, High",14698
14699.0,214,17.69,8,Low,Low,Low,"Low, Low, Low",14699
14700.0,32,188.34,94,High,High,High,"High, High, High",14700
14701.0,11,681.97,305,High,High,High,"High, High, High",14701
14702.0,1,730.37,290,High,High,High,"High, High, High",14702
14703.0,15,45.13,22,High,Low,Low,"High, Low, Low",14703
14704.0,20,769.1,399,High,High,High,"High, High, High",14704
14708.0,3,49.63,22,High,Low,Low,"High, Low, Low",14708
14709.0,15,352.26,171,High,High,High,"High, High, High",14709
14710.0,14,247.5,134,High,High,High,"High, High, High",14710
14711.0,10,809.1,326,High,High,High,"High, High, High",14711
14712.0,29,69.12,23,High,Low,Low,"High, Low, Low",14712
14713.0,9,667.43,319,High,High,High,"High, High, High",14713
14714.0,24,9.75,7,High,Low,Low,"High, Low, Low",14714
14715.0,25,162.26,62,High,High,High,"High, High, High",14715
14716.0,43,67.06,46,High,High,Low,"High, High, Low",14716
14719.0,2,446.33,225,High,High,High,"High, High, High",14719
14720.0,6,84.75,26,High,Low,High,"High, Low, High",14720
14722.0,147,62.0,26,Low,Low,Low,"Low, Low, Low",14722
14723.0,10,517.98,266,High,High,High,"High, High, High",14723
14725.0,25,81.55,36,High,High,High,"High, High, High",14725
14727.0,274,19.99,7,Low,Low,Low,"Low, Low, Low",14727
14729.0,374,130.6,69,Low,High,High,"Low, High, High",14729
14730.0,1,904.9200000000001,467,High,High,High,"High, High, High",14730
14731.0,47,73.73,42,High,High,Low,"High, High, Low",14731
14732.0,8,313.34000000000003,126,High,High,High,"High, High, High",14732
14733.0,16,421.54,120,High,High,High,"High, High, High",14733
14735.0,4,442.04,148,High,High,High,"High, High, High",14735
14737.0,4,34.35,11,High,Low,Low,"High, Low, Low",14737
14738.0,43,131.91,49,High,High,High,"High, High, High",14738
14739.0,20,62.78,24,High,Low,Low,"High, Low, Low",14739
14740.0,197,185.81,83,Low,High,High,"Low, High, High",14740
14741.0,12,134.73,56,High,High,High,"High, High, High",14741
14744.0,16,45.84,18,High,Low,Low,"High, Low, Low",14744
14745.0,113,96.32,63,Low,High,High,"Low, High, High",14745
14747.0,249,33.75,11,Low,Low,Low,"Low, Low, Low",14747
14748.0,29,141.04,82,High,High,High,"High, High, High",14748
14752.0,44,10.350000000000001,3,High,Low,Low,"High, Low, Low",14752
14753.0,87,89.75,28,Low,Low,High,"Low, Low, High",14753
14754.0,45,70.51,39,High,High,Low,"High, High, Low",14754
14755.0,10,533.7,192,High,High,High,"High, High, High",14755
14756.0,15,74.37,32,High,Low,Low,"High, Low, Low",14756
14757.0,75,62.06,18,Low,Low,Low,"Low, Low, Low",14757
14758.0,145,149.71,41,Low,High,High,"Low, High, High",14758
14759.0,5,218.9,70,High,High,High,"High, High, High",14759
14760.0,297,14.350000000000001,5,Low,Low,Low,"Low, Low, Low",14760
14761.0,59,25.0,11,Low,Low,Low,"Low, Low, Low",14761
14762.0,264,27.37,20,Low,Low,Low,"Low, Low, Low",14762
14764.0,47,4.15,3,High,Low,Low,"High, Low, Low",14764
14765.0,29,91.02,35,High,Low,High,"High, Low, High",14765
14766.0,8,289.88,126,High,High,High,"High, High, High",14766
14768.0,17,19.55,5,High,Low,Low,"High, Low, Low",14768
14769.0,3,2039.9,979,High,High,High,"High, High, High",14769
14770.0,232,79.46,41,Low,High,Low,"Low, High, Low",14770
14772.0,112,18.83,8,Low,Low,Low,"Low, Low, Low",14772
14775.0,58,60.629999999999995,55,Low,High,Low,"Low, High, Low",14775
14776.0,51,88.7,84,High,High,High,"High, High, High",14776
14778.0,127,90.05,33,Low,Low,High,"Low, Low, High",14778
14779.0,281,81.2,30,Low,Low,High,"Low, Low, High",14779
14780.0,55,47.800000000000004,25,Low,Low,Low,"Low, Low, Low",14780
14782.0,320,13.850000000000001,5,Low,Low,Low,"Low, Low, Low",14782
14784.0,26,17.57,13,High,Low,Low,"High, Low, Low",14784
14785.0,15,2.04,2,High,Low,Low,"High, Low, Low",14785
14788.0,7,65.42,28,High,Low,Low,"High, Low, Low",14788
14789.0,29,11.55,5,High,Low,Low,"High, Low, Low",14789
14790.0,17,56.66,39,High,High,Low,"High, High, Low",14790
14792.0,64,6.2,2,Low,Low,Low,"Low, Low, Low",14792
14793.0,21,45.61,14,High,Low,Low,"High, Low, Low",14793
14794.0,3,165.59,68,High,High,High,"High, High, High",14794
14795.0,166,4.25,1,Low,Low,Low,"Low, Low, Low",14795
14796.0,1,1874.3600000000001,1098,High,High,High,"High, High, High",14796
14798.0,53,17.52,12,Low,Low,Low,"Low, Low, Low",14798
14799.0,51,10.33,5,High,Low,Low,"High, Low, Low",14799
14800.0,48,634.88,351,High,High,High,"High, High, High",14800
14801.0,61,136.84,58,Low,High,High,"Low, High, High",14801
14803.0,162,84.71000000000001,38,Low,High,High,"Low, High, High",14803
14804.0,9,21.69,9,High,Low,Low,"High, Low, Low",14804
14805.0,15,112.33,28,High,Low,High,"High, Low, High",14805
14806.0,75,8.82,4,Low,Low,Low,"Low, Low, Low",14806
14808.0,40,353.25,195,High,High,High,"High, High, High",14808
14810.0,41,543.86,251,High,High,High,"High, High, High",14810
14813.0,370,59.84,27,Low,Low,Low,"Low, Low, Low",14813
14815.0,37,87.04,51,High,High,High,"High, High, High",14815
14816.0,197,5.95,1,Low,Low,Low,"Low, Low, Low",14816
14817.0,200,111.67,58,Low,High,High,"Low, High, High",14817
14818.0,74,110.92,40,Low,High,High,"Low, High, High",14818
14819.0,64,39.69,11,Low,Low,Low,"Low, Low, Low",14819
14820.0,21,59.96,25,High,Low,Low,"High, Low, Low",14820
14821.0,367,5.050000000000001,2,Low,Low,Low,"Low, Low, Low",14821
14823.0,180,192.18,59,Low,High,High,"Low, High, High",14823
14824.0,10,59.04,24,High,Low,Low,"High, Low, Low",14824
14825.0,4,268.81,115,High,High,High,"High, High, High",14825
14828.0,254,0.42,1,Low,Low,Low,"Low, Low, Low",14828
14829.0,29,90.3,40,High,High,High,"High, High, High",14829
14830.0,53,60.74,39,Low,High,Low,"Low, High, Low",14830
14834.0,18,144.69,55,High,High,High,"High, High, High",14834
14836.0,10,16.75,6,High,Low,Low,"High, Low, Low",14836
14837.0,90,188.97,105,Low,High,High,"Low, High, High",14837
14840.0,268,12.2,4,Low,Low,Low,"Low, Low, Low",14840
14841.0,53,288.3,117,Low,High,High,"Low, High, High",14841
14842.0,44,342.46,128,High,High,High,"High, High, High",14842
14844.0,64,265.7,111,Low,High,High,"Low, High, High",14844
14847.0,149,19.79,10,Low,Low,Low,"Low, Low, Low",14847
14849.0,22,720.67,347,High,High,High,"High, High, High",14849
14850.0,312,22.8,20,Low,Low,Low,"Low, Low, Low",14850
14851.0,23,46.88,25,High,Low,Low,"High, Low, Low",14851
14852.0,58,286.75,119,Low,High,High,"Low, High, High",14852
14853.0,24,10.75,5,High,Low,Low,"High, Low, Low",14853
14854.0,78,213.85,111,Low,High,High,"Low, High, High",14854
14855.0,135,14.950000000000001,7,Low,Low,Low,"Low, Low, Low",14855
14856.0,36,118.69,57,High,High,High,"High, High, High",14856
14857.0,60,142.85,48,Low,High,High,"Low, High, High",14857
14859.0,13,119.39,52,High,High,High,"High, High, High",14859
14860.0,19,9.64,10,High,Low,Low,"High, Low, Low",14860
14861.0,52,15.23,4,Low,Low,Low,"Low, Low, Low",14861
14862.0,26,73.88,40,High,High,Low,"High, High, Low",14862
14863.0,29,22.23,11,High,Low,Low,"High, Low, Low",14863
14865.0,7,2.42,3,High,Low,Low,"High, Low, Low",14865
14866.0,11,77.27,24,High,Low,Low,"High, Low, Low",14866
14867.0,186,63.5,28,Low,Low,Low,"Low, Low, Low",14867
14868.0,3,322.1,134,High,High,High,"High, High, High",14868
14869.0,9,139.99,62,High,High,High,"High, High, High",14869
14870.0,262,39.6,13,Low,Low,Low,"Low, Low, Low",14870
14871.0,3,308.47,98,High,High,High,"High, High, High",14871
14873.0,210,57.04,20,Low,Low,Low,"Low, Low, Low",14873
14875.0,108,99.85000000000001,37,Low,High,High,"Low, High, High",14875
14878.0,13,289.39,118,High,High,High,"High, High, High",14878
14880.0,77,79.19,37,Low,High,Low,"Low, High, Low",14880
14881.0,20,22.77,15,High,Low,Low,"High, Low, Low",14881
14882.0,27,35.5,10,High,Low,Low,"High, Low, Low",14882
14883.0,19,63.9,51,High,High,Low,"High, High, Low",14883
14885.0,132,4.25,3,Low,Low,Low,"Low, Low, Low",14885
14886.0,253,46.35,17,Low,Low,Low,"Low, Low, Low",14886
